사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900066,13587,홍은초등학교.간호대입구(00007),29,30
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900067,13586,산골고개(00014),204,56
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900069,13583,충정로역7번출구(00036),436,147
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900069,13583,충정로역7번출구(00007),244,157
20250913,서대문07,서대문07(개미마을~홍제역),112900071,13578,문화공원입구(00007),12,8
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900072,13577,인왕초등학교(00010),83,478
20250913,서대문07,서대문07(개미마을~홍제역),112900072,13577,인왕초등학교(00011),58,107
20250913,서대문08,서대문08(상명대학교~홍제역),112900072,13577,인왕초등학교(00010),33,260
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900073,13574,간호대정문(00006),106,45
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900073,13574,간호대정문(00006),36,19
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900074,13572,스위스그랜드호텔앞(00007),53,133
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900075,13571,충정로역8번출구(00006),228,201
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900075,13571,충정로역8번출구(00035),435,145
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900076,13570,현대그린마트(00008),51,17
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900078,13567,한성고교(00006),78,211
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900078,13567,한성고교(00006),25,62
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900079,13566,중앙여고(00004),64,7
20250913,서대문07,서대문07(개미마을~홍제역),112900080,13565,동성교회(00006),20,0
20250913,서대문08,서대문08(상명대학교~홍제역),112900081,13564,홍제역해링턴플레이스(00009),4,50
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900081,13564,홍제역해링턴플레이스(00009),8,62
20250913,서대문07,서대문07(개미마을~홍제역),112900081,13564,홍제역해링턴플레이스(00010),10,27
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900082,13562,호박골다리(00005),140,6
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900082,13562,호박골다리(00005),63,3
20250913,서대문14,서대문14(정원여중~홍제역),112900083,13561,정원여중입구(00006),35,39
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900084,13560,삼거리(00006),75,45
20250913,서대문07,서대문07(개미마을~홍제역),112900086,13554,오동나무앞(00005),46,0
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900087,13553,문화촌현대아파트(00008),103,28
20250913,서대문07,서대문07(개미마을~홍제역),112900087,13553,문화촌현대아파트(00009),57,7
20250913,서대문08,서대문08(상명대학교~홍제역),112900087,13553,문화촌현대아파트(00008),75,16
20250913,서대문10,서대문10(백련사~홍제역),112900088,13551,서대문내품애센터(00005),63,6
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900089,13550,포방시장(00004),334,11
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900089,13550,포방시장(00004),132,4
20250913,서대문14,서대문14(정원여중~홍제역),112900090,13549,싸이버아파트(00005),22,9
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900091,13548,차고앞(00005),105,1
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900092,13547,미동초교(00004),14,148
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900092,13547,미동초교(00033),30,21
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900093,13544,중앙여고(00004),500,12
20250913,서대문07,서대문07(개미마을~홍제역),112900095,13542,금강빌라.인왕중학교(00004),23,0
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900096,13541,홍은사회복지관별관(00009),92,35
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900096,13541,홍은사회복지관별관(00009),23,17
20250913,서대문07,서대문07(개미마을~홍제역),112900096,13541,홍은사회복지관별관(00008),47,5
20250913,서대문08,서대문08(상명대학교~홍제역),112900096,13541,홍은사회복지관별관(00007),71,8
20250913,서대문10,서대문10(백련사~홍제역),112900097,13540,성원아파트(00014),4,23
20250913,서대문14,서대문14(정원여중~홍제역),112900097,13540,성원아파트(00012),3,18
20250913,서대문09,서대문09(가산빌라~홍제역),112900097,13540,성원아파트(00009),20,80
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900097,13540,성원아파트(00004),6,1
20250913,서대문10,서대문10(백련사~홍제역),112900098,13539,서대문문화체육회관(00004),100,0
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900099,13538,포방공영주차장(00003),141,0
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900099,13538,포방공영주차장(00003),374,5
20250913,서대문14,서대문14(정원여중~홍제역),112900100,13537,동원빌라(00004),21,0
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900101,13536,홍은중학교(00004),116,1
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900102,13535,경기대후문(00003),19,7
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900103,13531,새마을금고(00003),118,3
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900104,13530,신촌푸르지오1단지후문.힐스테이트신촌(00003),221,3
20250913,서대문07,서대문07(개미마을~홍제역),112900105,13529,버드나무가게(00003),6,0
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900106,13528,문화촌주유소(00008),52,14
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900106,13528,문화촌주유소(00008),21,9
20250913,서대문08,서대문08(상명대학교~홍제역),112900106,13528,문화촌주유소(00006),82,8
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900107,13527,고은초교삼거리(00003),1,0
20250913,서대문14,서대문14(정원여중~홍제역),112900109,13524,삼성그린빌(00003),53,1
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900110,13523,미성아파트(00003),624,11
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900111,13518,추계초등학교(00002),381,0
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900112,13517,초원약국(00002),115,0
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900113,13902,홍은동국민주택(00032),0,6
20250913,서대문08,서대문08(상명대학교~홍제역),112900114,13515,홍은초등학교(00005),83,15
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900115,13512,풍림.극동아파트(00002),436,0
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900115,13512,풍림.극동아파트(00002),153,1
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900116,13501,홍은동국민주택(00001),21,1
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900116,13501,홍은동국민주택(00001),11,1
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900118,13855,민속식당(00023),14,44
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900119,13857,이진아기념도서관(00023),92,2
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900120,13858,유진상가(00023),98,14
20250913,서대문08,서대문08(상명대학교~홍제역),112900120,13858,유진상가(00013),55,7
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900120,13858,유진상가(00027),180,48
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900121,13861,아현전철역(00026),92,77
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900122,13862,서연중학교(00024),3,43
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900123,13864,3호선독립문역(00024),53,10
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900124,13867,평화교회(00025),2,43
20250913,마포10,마포10(신촌전철역~공덕역),112900125,13870,신촌아트레온(00024),18,185
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900126,13871,북아현동주민센터(00022),23,64
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900126,13871,북아현동주민센터(00028),14,20
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900127,13874,삼호아파트.천연동주민센터(00026),110,20
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900128,13875,홍은초등학교.간호대입구(00026),37,89
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900128,13875,홍은초등학교.간호대입구(00030),78,167
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900129,13877,홍제폭포.동신병원(00026),0,294
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900130,13878,영천시장입구(00028),101,28
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900131,13879,간호대정문(00031),12,72
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900131,13879,간호대정문(00027),6,34
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900132,13880,중앙여고(00030),36,182
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900133,13881,중앙여고(00024),10,442
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900134,13882,홍은2동어린이집앞(00027),0,104
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900135,13883,감리신학대학교(00029),14,28
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900137,13885,추계초등학교(00025),72,318
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900138,13886,두산아파트(00029),2,43
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900139,13888,포방시장(00033),61,426
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900139,13888,포방시장(00029),25,125
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900141,13891,홍은2동주민센터(00001),357,4
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900141,13891,홍은2동주민센터(00030),0,3
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900142,13892,광산사우나(00031),25,73
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900143,13893,포방공영주차장(00030),5,57
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900143,13893,포방공영주차장(00034),12,250
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900144,13894,힐스테이트신촌.신촌푸르지오1단지후문(00031),1,368
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900145,13897,호박골다리(00028),13,56
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900145,13897,호박골다리(00032),7,167
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900146,13898,초원약국(00032),1,309
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900147,13905,풍림.극동아파트(00035),0,486
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900147,13905,풍림.극동아파트(00031),0,214
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900148,13913,홍제2동주민센터(00019),37,0
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900149,13916,삼호아파트.천연동주민센터(00006),5,4
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900149,13916,삼호아파트.천연동주민센터(00018),20,106
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900151,13923,인왕산현대아파트입구(00015),13,24
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900152,13926,북아현로입구(00021),1198,257
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900152,13926,북아현로입구(00027),565,60
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900153,13929,유진상가(00012),20,102
20250913,서대문14,서대문14(정원여중~홍제역),112900153,13929,유진상가(00008),206,122
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900153,13929,유진상가(00009),355,287
20250913,서대문10,서대문10(백련사~홍제역),112900153,13929,유진상가(00010),39,109
20250913,서대문09,서대문09(가산빌라~홍제역),112900153,13929,유진상가(00005),119,278
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900153,13929,유진상가(00012),58,78
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900154,13930,인왕산현대아파트101동(00016),0,46
20250913,서대문10,서대문10(백련사~홍제역),112900155,13933,홍은2동주민센터(00006),40,11
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900156,13935,뜨란채아파트101동(00043),246,509
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900157,13934,뜨란채아파트101동(00001),116,64
20250913,서대문08,서대문08(상명대학교~홍제역),112900158,13937,옥천교앞(00003),20,4
20250913,마포06,마포06(홍대입구역~남가좌동아이파크아파트),112900159,13940,창덕에버빌(00022),89,47
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900160,13941,영천동(00005),6,0
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900160,13941,영천동(00017),30,104
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900161,13943,영천동(00027),58,11
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900162,13699,미동초등학교(00014),9,3
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900163,13654,서대문사거리(00012),47,23
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900164,13695,종근당(00010),11,60
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900165,13700,인창중고(00012),18,11
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900166,13764,미동초등학교(00012),5,23
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900167,13895,인창중고(00032),22,25
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900168,13534,산경아파트(00003),0,1
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900169,13546,천연동마을금고(00004),8,7
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900170,13521,뜨란채아파트.노인복지관(00002),34,53
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900172,13597,육교앞(00011),31,10
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900173,13795,서대문성당(00014),86,33
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900174,13869,극동아파트입구(00025),79,11
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900175,13887,서대문센트레빌(00030),60,66
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900176,13942,독립문(00007),19,30
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900177,13556,경남아파트.북아현119안전센터(00005),93,19
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900177,13556,경남아파트.북아현119안전센터(00005),49,6
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900178,13595,북아현로입구(00007),149,1290
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900178,13595,북아현로입구(00007),90,199
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900179,13876,경남아파트.북아현119안전센터(00023),4,180
20250913,서대문06,서대문06(북아현두산아파트~청파동삼일교회),112900179,13876,경남아파트.북아현119안전센터(00029),6,63
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900180,13507,북아현삼거리(00026),0,73
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900180,13507,북아현삼거리(00001),1459,973
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900181,13522,금화장오거리(00002),247,42
20250913,서대문02,서대문02(서대문역.천연뜨란채아파트~서대문역),112900182,13803,금화장오거리(00017),29,112
20250913,서대문02,서대문02(독립문역.천연뜨란채아파트~독립문극동아파트),112900182,13803,금화장오거리(00042),4,355
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900183,13698,이대농협(00011),20,106
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900184,13725,신촌자이엘라(00013),271,220
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900184,13725,신촌자이엘라(00015),46,19
20250913,마포10,마포10(신촌전철역~공덕역),112900185,13865,이대입구(00023),62,320
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900186,13922,신촌기차역(00012),489,391
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900186,13922,신촌기차역(00014),83,43
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900186,13922,신촌기차역(00017),247,39
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900187,13928,이대전철역(00010),35,241
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900189,13519,궁동근린공원회관(00002),23,27
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900190,13532,서대문지역자활센터(00003),0,5
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900193,13919,연희브라운스톤(00010),109,14
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900193,13919,연희브라운스톤(00008),534,163
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900194,13557,행복하우스(00006),19,19
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900197,13848,국민은행(00021),80,158
20250913,서대문09,서대문09(가산빌라~홍제역),112900199,13589,가산빌라(00001),156,127
20250913,서대문09,서대문09(가산빌라~홍제역),112900199,13589,가산빌라(00013),0,3
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900199,13589,가산빌라(00008),63,11
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900200,13600,스위스그랜드호텔(00010),62,6
20250913,서대문09,서대문09(가산빌라~홍제역),112900200,13600,스위스그랜드호텔(00003),211,77
20250913,서대문09,서대문09(가산빌라~홍제역),112900201,13660,남양아파트(00004),54,26
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900201,13660,남양아파트(00011),18,2
20250913,서대문14,서대문14(정원여중~홍제역),112900202,13563,송죽원(00014),4,42
20250913,서대문09,서대문09(가산빌라~홍제역),112900202,13563,송죽원(00011),159,230
20250913,서대문10,서대문10(백련사~홍제역),112900202,13563,송죽원(00016),5,80
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900202,13563,송죽원(00006),33,12
20250913,서대문09,서대문09(가산빌라~홍제역),112900203,13594,평화슈퍼(00002),132,105
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900203,13594,평화슈퍼(00009),24,6
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900204,13912,홍제우체국(00011),111,77
20250913,서대문10,서대문10(백련사~홍제역),112900204,13912,홍제우체국(00012),47,33
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900204,13912,홍제우체국(00014),17,21
20250913,서대문14,서대문14(정원여중~홍제역),112900204,13912,홍제우체국(00010),44,20
20250913,서대문09,서대문09(가산빌라~홍제역),112900204,13912,홍제우체국(00007),123,100
20250913,서대문09,서대문09(풍진베이스타운.안산자락길입구~홍제역),112900204,13912,홍제우체국(00014),39,24
20250913,서대문07,서대문07(개미마을~홍제역),112900205,13505,개미마을(00001),11,25
20250913,서대문07,서대문07(개미마을~홍제역),112900206,13860,개미마을(00023),3,15
20250913,서대문07,서대문07(개미마을~홍제역),112900207,13516,삼거리연탄가게(00002),7,1
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900208,13668,유진상가다리앞(00011),16,91
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900208,13668,유진상가다리앞(00011),9,42
20250913,서대문07,서대문07(개미마을~홍제역),112900209,13755,우리은행홍제동지점(00015),34,15
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900209,13755,우리은행홍제동지점(00028),66,65
20250913,서대문08,서대문08(상명대학교~홍제역),112900209,13755,우리은행홍제동지점(00014),21,23
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900209,13755,우리은행홍제동지점(00024),54,15
20250913,서대문07,서대문07(개미마을~홍제역),112900210,13853,삼거리연탄.약수터입구(00022),1,14
20250913,서대문08,서대문08(상명대학교~홍제역),112900211,13936,홍지문35통(00002),21,5
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900212,13924,인왕산현대아파트117동(00017),0,61
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900213,13927,인왕산현대아파트117동(00018),26,2
20250913,서대문13,서대문13(홍은동국민주택~홍제원현대아파트),112900214,13915,인왕산현대아파트입구(00020),8,13
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900215,13593,반석블레스아파트(00015),4,54
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900216,13575,홍은사거리(00013),34,20
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900217,13907,홍은동국민주택(00036),0,14
20250913,서대문10,서대문10(백련사~홍제역),112900218,13502,백련사(00001),29,0
20250913,서대문14,서대문14(정원여중~홍제역),112900219,13511,소공원(00002),37,3
20250913,서대문10,서대문10(백련사~홍제역),112900220,13513,명지고후문(00002),6,0
20250913,서대문10,서대문10(백련사~홍제역),112900221,13866,백련사(00024),2,60
20250913,서대문10,서대문10(백련사~홍제역),112900222,13859,명지고후문(00023),0,24
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900223,13520,서서울농협홍은지점.동신병원(00002),455,6
20250913,마포06,마포06(홍대입구역~남가좌동아이파크아파트),112900224,13823,남가좌동아이파크후문(00018),199,208
20250913,마포06,마포06(홍대입구역~남가좌동아이파크아파트),112900225,13830,남가좌동아이파크정문(00019),200,167
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900226,13724,아트레온(00012),28,116
20250913,서대문14,서대문14(정원여중~홍제역),112900227,13500,정원슈퍼(00001),60,105
20250913,서대문14,서대문14(정원여중~홍제역),112900227,13500,정원슈퍼(00021),15,28
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900228,13947,홍은사회복지관별관(00007),34,17
20250913,서대문01,서대문01(삼성빌라~홍제삼거리),112900229,13952,서강아파트1차정문앞(00002),104,26
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900230,13802,신촌전철역(00015),2572,1535
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900230,13802,신촌전철역(00017),302,210
20250913,서대문05,서대문05(북아현삼거리~연세대학교),112900230,13802,신촌전철역(00014),789,765
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900232,13545,홍제초등학교(00012),78,161
20250913,마포06,마포06(홍대입구역~남가좌동아이파크아파트),112900233,13820,가재울초등학교(00017),33,70
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900234,13938,대명빌라(00004),5,48
20250913,서대문07,서대문07(개미마을~홍제역),112900235,13939,인왕시장(00014),8,3
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900236,13945,홍은유원아파트입구(00003),84,3
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900237,13944,동원베네스트아파트입구(00002),23,1
20250913,서대문04,서대문04(궁동근린공원~신촌역),112900238,13953,연희상가아파트(00005),4,16
20250913,서대문11,서대문11(홍은동국민주택~봉원사입구),112900239,13955,봉원사입구(00019),183,155
20250913,서대문15,서대문15(증산역~명지대후문),112900240,13957,행운부동산앞(00004),0,35
20250913,서대문15,서대문15(증산역~명지대후문),112900241,13958,은가경로당앞(00005),2,43
20250913,서대문15,서대문15(증산역~명지대후문),112900242,13959,우리동네키움센터.삼성유치원(00006),1,51
20250913,서대문15,서대문15(증산역~명지대후문),112900243,13960,두란노어린이집앞(00007),2,74
20250913,서대문15,서대문15(증산역~명지대후문),112900244,13961,은혜감사어린이집(00008),3,35
20250913,서대문15,서대문15(증산역~명지대후문),112900245,13962,백련어린이공원.공영주차장(00009),0,6
20250913,서대문15,서대문15(증산역~명지대후문),112900246,13963,상록운수(00010),0,3
20250913,서대문15,서대문15(증산역~명지대후문),112900247,13964,명지대학교교회(00012),20,6
20250913,서대문15,서대문15(증산역~명지대후문),112900248,13965,명지대후문.세븐일레븐(00013),3,0
20250913,서대문15,서대문15(증산역~명지대후문),112900249,13966,백련어린이공원(00014),11,2
20250913,서대문15,서대문15(증산역~명지대후문),112900250,13967,은혜감사어린이집앞(00015),37,11
20250913,서대문15,서대문15(증산역~명지대후문),112900251,13968,두란노어린이집(00017),14,1
20250913,서대문15,서대문15(증산역~명지대후문),112900252,13969,우리동네키움센터.삼성유치원(00018),22,1
20250913,서대문15,서대문15(증산역~명지대후문),112900254,13971,행운부동산앞(00019),12,0
20250913,서대문15,서대문15(증산역~명지대후문),112900255,13972,북가좌사거리(00021),5,5
20250913,서대문15,서대문15(증산역~명지대후문),112900256,13973,북가좌오거리(00022),1,5
20250913,서대문15,서대문15(증산역~명지대후문),112900257,13974,북가좌파출소(00023),3,10
20250913,서대문15,서대문15(증산역~명지대후문),112900258,13976,이마트24앞(00016),22,6
20250913,서대문03,서대문03(홍은2동주민센터~신촌역),112900259,13978,홍제천입구(00028),0,47
20250913,마포07,마포07(양화진성지~현대백화점),112900260,13720,현대백화점(00017),150,243
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900261,13946,동원베네스트주차장.두산위브입구(00001),41,13
20250913,서대문12,서대문12(동원베네스트아파트~홍제역),112900261,13946,동원베네스트주차장.두산위브입구(00019),159,242
20250913,7016,7016번(은평차고지~상명대),113000001,14001,마포역(00078),459,301
20250913,261,261번(장위동~여의도환승센터),113000001,14001,마포역(00072),490,190
20250913,7611,7611번(은평차고지~여의도),113000001,14001,마포역(00045),348,140
20250913,7613,7613번(구산동~여의도),113000001,14001,마포역(00049),217,81
20250913,N16,N16번(도봉산공영차고지~온수동차고지),113000001,14001,마포역(00089),8,12
20250913,N16,N16번(온수동차고지~도봉산공영차고지),113000001,14001,마포역(00021),20,15
20250913,160,160번(도봉산~온수동),113000001,14001,마포역(00080),432,787
20250913,600,600번(온수동~광화문),113000001,14001,마포역(00027),195,412
20250913,260,260번(중랑차고지~여의도),113000001,14001,마포역(00053),481,373
20250913,463,463(염곡동~국회의사당),113000001,14001,마포역(00050),389,150
20250913,260,260번(중랑차고지~여의도),113000002,14002,마포역(00047),209,368
20250913,261,261번(장위동~여의도환승센터),113000002,14002,마포역(00055),180,360
20250913,7611,7611번(은평차고지~여의도),113000002,14002,마포역(00038),232,244
20250913,7613,7613번(구산동~여의도),113000002,14002,마포역(00042),61,184
20250913,160,160번(도봉산~온수동),113000002,14002,마포역(00040),594,313
20250913,N16,N16번(도봉산공영차고지~온수동차고지),113000002,14002,마포역(00050),14,13
20250913,N16,N16번(온수동차고지~도봉산공영차고지),113000002,14002,마포역(00113),13,2
20250913,600,600번(온수동~광화문),113000002,14002,마포역(00043),700,171
20250913,463,463(염곡동~국회의사당),113000002,14002,마포역(00044),80,318
20250913,260,260번(중랑차고지~여의도),113000003,14003,공덕역(00054),350,204
20250913,7611,7611번(은평차고지~여의도),113000003,14003,공덕역(00046),210,110
20250913,7013A,7013A(은평차고지~남대문시장),113000003,14003,공덕역(00032),56,77
20250913,7013B,7013B(은평차고지~남대문시장),113000003,14003,공덕역(00033),44,64
20250913,160,160번(도봉산~온수동),113000003,14003,공덕역(00081),326,434
20250913,600,600번(온수동~광화문),113000003,14003,공덕역(00028),184,266
20250913,260,260번(중랑차고지~여의도),113000004,14004,공덕역(00046),122,410
